@id,historic,name,lng,lat
"node/2290287971","archaeological_site","Die sagenhafte Gruppe im Buchwald",6.7441865,49.5446035
"node/2290415454","archaeological_site","Site of Royal Palace",-0.0406193,51.6925531
"node/2290510039","archaeological_site","Roman and early medieval ruins",-7.1449074,39.9962856
"node/2290528904","archaeological_site","Nuraghe Corte e Lottene",8.6113578,40.6619332
"node/2290539083","archaeological_site","undefined",8.61669,40.6553977
"node/2290663567","archaeological_site","Mons Observans s. II BC",2.2577742,41.5500782
"node/2290735038","archaeological_site","undefined",-3.368655,51.1665832
"node/2291161878","archaeological_site","Altxista",-1.9547037,43.1865388
"node/2291161879","archaeological_site","Altxista",-1.9556257,43.1878687
"node/2291413109","archaeological_site","Cimetierre de Tabariane",1.7815509,43.100152
"node/2291576381","archaeological_site","Forno Comunitário",-7.1437051,39.9961034
"node/2291576382","archaeological_site","Calçada Romana",-7.1427905,39.9964712
"node/2291757260","archaeological_site","Mesolithic Complex (Flooded)",-3.682445,50.6355863
"node/2291775434","archaeological_site","Otsolepo",-1.9641095,43.1927013
"node/2292333355","archaeological_site","Buncher",11.5082078,45.6144261
"node/2292652464","archaeological_site","Alteburg",11.1766332,51.7253267
"node/2293419264","archaeological_site","undefined",3.5173504,44.1904372
"node/2293422991","archaeological_site","undefined",3.491063,44.2154654
"node/2293468870","archaeological_site","Motte",2.9838695,51.0913821
"node/2293579939","archaeological_site","Cow Castle",-3.7237338,51.1227424
"node/2293610781","archaeological_site","Weilheimer Menhir",9.0306108,48.4927468
"node/2293764144","archaeological_site","Estação arqueológica do Creiro",-8.976731,38.4815051
"node/2294508147","archaeological_site","Crypte Saint-Aignan",1.9159184,47.8989223
"node/2294593928","archaeological_site","Monte Cabrón",-8.2849412,42.1228705
"node/2295091326","archaeological_site","Le Moine",-2.8506257,47.5909888
"node/2295416451","archaeological_site","Hügelgrab",10.1371458,49.4794497
"node/2295582900","archaeological_site","Lavoir du Chaufour",5.6520901,49.6092417
"node/2296005746","archaeological_site","undefined",-0.1287986,49.042648
"node/2296286994","archaeological_site","Glashütte",8.4523898,48.8781052
"node/2296428465","archaeological_site","Grabungen vor Erschliessung als Baugebiet WTP-II",7.151614,50.7540216
"node/2298055417","archaeological_site","Menhir de la Pierre aux Moines",2.2428803,48.7952607
"node/2298073870","archaeological_site","Carrières 14-18",3.011671,49.4659098
"node/2298477513","archaeological_site","Remparts Gallo-romains valentiniens",1.9103709,47.9022914
"node/2298637284","archaeological_site","Charbonnière",3.9149165,43.7579305
"node/2298637285","archaeological_site","Charbonnière",3.9178412,43.7579849
"node/2298637286","archaeological_site","Four à Chaux",3.914343,43.7601981
"node/2298637287","archaeological_site","Four à Chaux",3.9143128,43.7607937
"node/2298737751","archaeological_site","Pozzo Sacro",9.6278433,39.7031339
"node/2298738181","archaeological_site","Nuraghe",9.6294623,39.6948122
"node/2298761596","archaeological_site","Nuraghe Aleri",9.6549862,39.6982876
"node/2300156238","archaeological_site","Escalier du Juge",-1.5060362,48.2823252
"node/2300164860","archaeological_site","La Roche Piquée",-1.4811625,48.2760334
"node/2300673578","archaeological_site","Anoenea Soroa",-1.896294,43.1774362
"node/2300673579","archaeological_site","Errekaleku",-1.9095554,43.1714091
"node/2300673580","archaeological_site","Errekaleku",-1.9092405,43.1717466
"node/2300673581","archaeological_site","Lepakaestua",-1.8848436,43.1856272
"node/2300673582","archaeological_site","Lepakaestua",-1.8823818,43.1861236
"node/2300673583","archaeological_site","Ugaratako gaina",-1.8918305,43.1780433
"node/2300673584","archaeological_site","Ugaratako lepoa",-1.89297,43.1781694
"node/2301533325","archaeological_site","undefined",-3.3894974,40.473248
"node/2301668955","archaeological_site","undefined",10.3385509,46.0313793
"node/2301677428","archaeological_site","undefined",10.3495748,46.0256361
"node/2301677456","archaeological_site","undefined",10.3514201,46.0223545
"node/2302202139","archaeological_site","undefined",8.5830351,44.4453116
"node/2302220351","archaeological_site","Dolmen",-2.3621725,47.3625529
"node/2302220352","archaeological_site","Dolmen",-2.3618257,47.3631059
"node/2303916735","archaeological_site","Pierre du Diable",1.2046656,44.8510467
"node/2303946695","archaeological_site","undefined",7.759118,43.8084306
"node/2304013486","archaeological_site","North Tawton Roman Fort",-3.9002443,50.7829186
"node/2305165558","archaeological_site","Roman Signal Station",-3.5273732,50.7474408
"node/2306411082","archaeological_site","Talaiot del Puig Figuer",3.3362041,39.7344563
"node/2306798227","archaeological_site","Laberinto de Monte Lousado (petroglifo)",-8.8190357,42.0361168
"node/2307709054","archaeological_site","Crypte Archéologique de Nice",7.2787048,43.7005336
"node/2308180838","archaeological_site","Deobriga",-2.9031387,42.6760301
"node/2309298680","archaeological_site","San Juan de Buradón",-3.1252284,42.4288981
"node/2311704036","archaeological_site","Westwallbunker",6.7226006,49.353759
"node/2311704037","archaeological_site","Westwallbunker",6.7285175,49.3487007
"node/2313065358","archaeological_site","Tumulus",8.9146729,48.974354
"node/2313065362","archaeological_site","Tumulus",8.9136311,48.9744579
"node/2313065365","archaeological_site","Tumulus",8.913895,48.9744838
"node/2313065368","archaeological_site","Tumulus",8.9129338,48.9745047
"node/2313065371","archaeological_site","Tumulus",8.9131282,48.9745362
"node/2313065374","archaeological_site","Tumulus",8.9128712,48.9745841
"node/2313065377","archaeological_site","Tumulus",8.9130476,48.9746377
"node/2313065380","archaeological_site","Tumulus",8.9126296,48.9748276
"node/2313594271","archaeological_site","Sant'Imbenia villa romana",8.1896003,40.61665
"node/2313623912","archaeological_site","Necropoli di Pottu Codinu",8.5183099,40.4875982
"node/2313696471","archaeological_site","undefined",3.7309422,43.9090621
"node/2314055837","archaeological_site","undefined",3.7320434,44.0559941
"node/2314087954","archaeological_site","Gemeentegrot",5.8287085,50.8624073
"node/2314384378","archaeological_site","undefined",4.8181593,44.6016307
"node/2314947952","archaeological_site","Doline",11.6616897,49.2926285
"node/2315554703","archaeological_site","Menhir d'en Llac",2.9350783,41.7593198
"node/2315802770","archaeological_site","Tonn",6.3537217,49.6560026
"node/2316958770","archaeological_site","dolmens",2.2663672,48.7753101
"node/2318265330","archaeological_site","Comenda da Igreja",-8.2032034,38.7579844
"node/2318358214","archaeological_site","Vale Maria do Meio",-8.008406,38.6225542
"node/2318387242","archaeological_site","Am dicken Stein",7.0093792,50.7389385
"node/2318461697","archaeological_site","El Bañuelo",-3.592934,37.1784084
"node/2319435387","archaeological_site","Dolmen de l'Oliva d'en David",2.9476367,42.8717056
"node/2319618694","archaeological_site","ehemalige Burg",9.0579834,48.7723569
"node/2319749135","archaeological_site","Iturissa",-1.3495894,42.9837338
"node/2319774845","archaeological_site","Cornava",-2.3221653,42.5322927
"node/2319803326","archaeological_site","La Custodia",-2.3907011,42.5044655
"node/2319803334","archaeological_site","Cantabria",-2.4265295,42.4757547
"node/2320068377","archaeological_site","undefined",-1.8294387,51.4123302
"node/2320068378","archaeological_site","undefined",-1.8282318,51.4127217
"node/2320068379","archaeological_site","undefined",-1.830061,51.4153849
"node/2320068380","archaeological_site","undefined",-1.8296211,51.412019
"node/2320068384","archaeological_site","undefined",-1.8335817,51.4181456
"node/2320068385","archaeological_site","undefined",-1.8299001,51.4116711
"node/2320462762","archaeological_site","undefined",2.1110908,45.9636142
"node/2320718673","archaeological_site","Stone Field",7.8254321,51.1631251
"node/2320944851","archaeological_site","Le dolmen de la Pierre Couverte",-0.0711734,47.5505794
"node/2322838459","archaeological_site","Pont Julien",5.3065353,43.8626525
"node/2323049083","archaeological_site","Menhir de Santa Helena",3.159216,42.3253367
"node/2323456205","archaeological_site","Schwedenschanze",9.1591681,51.128522
"node/2323566216","archaeological_site","Westwallbunker",6.7464734,49.3646499
"node/2323769570","archaeological_site","Baños Romanos",-1.2081607,37.5731344
"node/2324129972","archaeological_site","Kulturdenkmal Stückkirchen",9.618788,51.2309394
"node/2325324258","archaeological_site","Carreg Llwyd",-4.0220271,52.4324566
"node/2325324266","archaeological_site","Carreg Llwyd",-4.0239671,52.432542
"node/2325331688","archaeological_site","undefined",3.5340982,44.2307283
"node/2325447668","archaeological_site","menhir",-4.0961641,47.8689932
"node/2325888200","archaeological_site","Keltische Viereckschanze",9.9770097,49.2881458
"node/2325961497","archaeological_site","undefined",-3.8592902,52.4459901
"node/2325978886","archaeological_site","Libia",-3.0138611,42.4931018
"node/2326720892","archaeological_site","undefined",-5.5137638,40.824407
"node/2326760418","archaeological_site","Thermes gallo-romains de Pérénnou",-4.1481443,47.9129138
"node/2327214726","archaeological_site","undefined",9.7961604,51.4198986
"node/2327214727","archaeological_site","undefined",9.7982633,51.4187746
"node/2327218669","archaeological_site","Römischer Wachturm",9.1282865,49.5502333
"node/2327261157","archaeological_site","undefined",8.9693797,51.4186541
"node/2327270423","archaeological_site","undefined",9.3893297,51.3905631
"node/2327272986","archaeological_site","undefined",9.3922801,51.38747
"node/2327274540","archaeological_site","undefined",9.4091458,51.3816849
"node/2327276102","archaeological_site","undefined",9.5720287,51.3864102
"node/2327276109","archaeological_site","undefined",9.5731874,51.3862094
"node/2327281060","archaeological_site","undefined",9.5850964,51.3865308
"node/2327281061","archaeological_site","undefined",9.5813413,51.3902131
"node/2327281065","archaeological_site","undefined",9.5806332,51.3896775
"node/2327425257","archaeological_site","Nuraghe Case Luxi",8.4251548,38.9804494
"node/2328120772","archaeological_site","undefined",9.4772831,51.5735702
"node/2328120780","archaeological_site","undefined",9.4762531,51.5737102
"node/2328122491","archaeological_site","undefined",9.5034291,51.5438901
"node/2328124187","archaeological_site","undefined",9.8026128,51.5549438
"node/2328124190","archaeological_site","undefined",9.8068185,51.5536496
"node/2328124192","archaeological_site","undefined",9.8048015,51.5531293
"node/2328124195","archaeological_site","undefined",9.8066898,51.5546369
"node/2328124197","archaeological_site","undefined",9.8016043,51.5539832
"node/2328124200","archaeological_site","undefined",9.8030634,51.5541966
"node/2328124202","archaeological_site","undefined",9.8029132,51.5530225
"node/2328125542","archaeological_site","undefined",9.8107667,51.5692037
"node/2328125543","archaeological_site","undefined",9.8175044,51.5675498
"node/2328125544","archaeological_site","undefined",9.8100801,51.570244
"node/2328125545","archaeological_site","undefined",9.809093,51.5722179
"node/2328125546","archaeological_site","undefined",9.8101659,51.5716044
"node/2328125547","archaeological_site","undefined",9.8093934,51.5708842
"node/2328125548","archaeological_site","undefined",9.8142429,51.5682434
"node/2328125737","archaeological_site","undefined",9.8506351,51.5745117
"node/2328126811","archaeological_site","undefined",9.8251445,51.5343213
"node/2328126812","archaeological_site","undefined",9.8232347,51.5342412
"node/2328126813","archaeological_site","undefined",9.8242003,51.5340143
"node/2328127475","archaeological_site","undefined",9.8140723,51.5294492
"node/2328127476","archaeological_site","undefined",9.8123557,51.5277271
"node/2328127477","archaeological_site","undefined",9.813729,51.5274868
"node/2328127478","archaeological_site","undefined",9.8121411,51.5288217
"node/2328127479","archaeological_site","undefined",9.8135359,51.525284
"node/2328129305","archaeological_site","undefined",9.7742254,51.524216
"node/2328138409","archaeological_site","undefined",8.5798699,51.486795
"node/2328138410","archaeological_site","undefined",8.5812647,51.4866747
"node/2328138412","archaeological_site","undefined",8.6430306,51.4915247
"node/2328138413","archaeological_site","undefined",8.641336,51.4916854
"node/2328138414","archaeological_site","undefined",8.6399085,51.4907365
"node/2328138415","archaeological_site","undefined",8.6383635,51.4899883
"node/2328140967","archaeological_site","undefined",8.6423976,51.4934753
"node/2328140972","archaeological_site","undefined",8.6426873,51.492667
"node/2328140974","archaeological_site","undefined",8.6417753,51.4927472
"node/2328141384","archaeological_site","undefined",8.6423761,51.5004485
"node/2328143035","archaeological_site","undefined",8.6401231,51.5047494
"node/2328143037","archaeological_site","undefined",8.6398656,51.5053371
"node/2328143040","archaeological_site","undefined",8.6391789,51.5050967
"node/2328143041","archaeological_site","undefined",8.6388356,51.5117877
"node/2328143043","archaeological_site","undefined",8.63787,51.5120681
"node/2328154423","archaeological_site","undefined",8.7653735,51.5114933
"node/2328154424","archaeological_site","undefined",8.7662319,51.5110793
"node/2328154425","archaeological_site","undefined",8.7651161,51.5109324
"node/2328154426","archaeological_site","undefined",8.7641719,51.5112797
"node/2328155144","archaeological_site","undefined",8.7772826,51.5083282
"node/2328155145","archaeological_site","undefined",8.7807802,51.5073666
"node/2328155146","archaeological_site","undefined",8.777819,51.5061379
"node/2328155147","archaeological_site","undefined",8.7788919,51.5072865
"node/2328155148","archaeological_site","undefined",8.7795785,51.5075937
"node/2328155149","archaeological_site","undefined",8.7783769,51.5087289
"node/2328155150","archaeological_site","undefined",8.7761882,51.5082615
"node/2328155151","archaeological_site","undefined",8.7770894,51.5063249
"node/2328155152","archaeological_site","undefined",8.7771538,51.5070995
"node/2328155646","archaeological_site","undefined",8.7768105,51.5043615
"node/2328155647","archaeological_site","undefined",8.776317,51.5039876
"node/2328155648","archaeological_site","undefined",8.775802,51.5051229
"node/2328155649","archaeological_site","undefined",8.7753728,51.5047756
"node/2328155650","archaeological_site","undefined",8.7771323,51.5047756
"node/2328165383","archaeological_site","undefined",9.3874144,51.4776855
"node/2328170663","archaeological_site","undefined",9.6319568,51.4858035
"node/2328170664","archaeological_site","undefined",9.6324074,51.4853559
"node/2328170665","archaeological_site","undefined",9.6328043,51.4856499
"node/2328195940","archaeological_site","undefined",9.7598765,51.4769375
"node/2328195941","archaeological_site","undefined",9.7585032,51.478127
"node/2328195942","archaeological_site","undefined",9.7617648,51.4777394
"node/2328195943","archaeological_site","undefined",9.7608636,51.476991
"node/2328300004","archaeological_site","undefined",9.6146476,51.3128825
"node/2328300006","archaeological_site","undefined",9.6148192,51.3150686
"node/2328300007","archaeological_site","undefined",9.6138965,51.3140627
"node/2328300009","archaeological_site","undefined",9.616214,51.3126142
"node/2328300610","archaeological_site","undefined",9.6065366,51.3180594
"node/2328300612","archaeological_site","undefined",9.6077382,51.3187031
"node/2329245955","archaeological_site","Menhir du Plessis-Gamat",-2.1547782,47.2548727
"node/2330246392","archaeological_site","undefined",9.6621585,51.4322864
"node/2330252464","archaeological_site","undefined",9.7384131,51.4708289
"node/2330252465","archaeological_site","undefined",9.7471678,51.4704412
"node/2330252469","archaeological_site","undefined",9.7486913,51.4701338
"node/2330252471","archaeological_site","undefined",9.7374475,51.471417
"node/2330255131","archaeological_site","undefined",9.7505045,51.4602883
"node/2330255132","archaeological_site","undefined",9.7491526,51.4599541
"node/2330255133","archaeological_site","undefined",9.7532618,51.4612175
"node/2330255134","archaeological_site","undefined",9.7522854,51.4604822
"node/2330255135","archaeological_site","undefined",9.75264,51.4588173
"node/2330255506","archaeological_site","undefined",9.7617268,51.4620196
"node/2330255507","archaeological_site","undefined",9.760772,51.462267
"node/2330255508","archaeological_site","undefined",9.7615981,51.4628886
"node/2330256142","archaeological_site","undefined",9.7664153,51.4628218
"node/2330256144","archaeological_site","undefined",9.7651708,51.462287
"node/2330256147","archaeological_site","undefined",9.7644198,51.463303
"node/2330256544","archaeological_site","undefined",9.7612226,51.4525401
"node/2330256545","archaeological_site","undefined",9.7607934,51.4514971
"node/2330256844","archaeological_site","undefined",9.7706639,51.4578885
"node/2330256845","archaeological_site","undefined",9.7708785,51.4569659
"node/2330256984","archaeological_site","undefined",9.7774875,51.4572467
"node/2330258994","archaeological_site","undefined",9.7965631,51.444156
"node/2330258995","archaeological_site","undefined",9.7979578,51.4433669
"node/2330258996","archaeological_site","undefined",9.7992668,51.4424842
"node/2330259016","archaeological_site","undefined",9.7979793,51.4457341
"node/2330259017","archaeological_site","undefined",9.7992882,51.4445171
"node/2330259800","archaeological_site","undefined",9.8372039,51.4518187
"node/2330260460","archaeological_site","undefined",9.8355946,51.440906
"node/2330260464","archaeological_site","undefined",9.838191,51.4409996
"node/2330260466","archaeological_site","undefined",9.8385558,51.4402506
"node/2330260468","archaeological_site","undefined",9.8406157,51.4400901
"node/2330260471","archaeological_site","undefined",9.8371181,51.4409729
"node/2330260473","archaeological_site","undefined",9.8370323,51.4415614
"node/2330260476","archaeological_site","undefined",9.8397359,51.4404646
"node/2330262322","archaeological_site","undefined",9.8337921,51.4421499
"node/2330263261","archaeological_site","undefined",9.9032077,51.4624882
"node/2330263262","archaeological_site","undefined",9.8976716,51.4662313
"node/2330263263","archaeological_site","undefined",9.9011907,51.4642261
"node/2330263804","archaeological_site","undefined",9.9994469,51.4374775
"node/2330739054","archaeological_site","undefined",-4.8076235,42.3029413
"node/2330824475","archaeological_site","Castillo Grañón",-3.0178496,42.4594815
"node/2330832349","archaeological_site","Altarstein",9.7532427,51.4768097
"node/2331484234","archaeological_site","Gebückgraben",8.1814233,50.2814727
"node/2331489449","archaeological_site","undefined",-2.8358015,42.590333
"node/2331490482","archaeological_site","Nuraghe",9.5412393,39.4315567
"node/2332456108","archaeological_site","Römerstraße",8.5381717,48.3083888
"node/2332456111","archaeological_site","Römerstraße",8.5193072,48.2909883
"node/2332456112","archaeological_site","Römerstraße",8.532207,48.3031289
"node/2332759467","archaeological_site","Hügelgräber",8.2002921,50.2966208
"node/2333108375","archaeological_site","La Hoya",-2.5857658,42.564655
"node/2334151134","archaeological_site","Antigua Ermita de Santiago (desaparecida)",-2.9893107,42.6066024
"node/2334482191","archaeological_site","Perda Fitta",8.8724115,39.4314672
"node/2334742921","archaeological_site","Masso avello",9.2256206,46.0434622
"node/2335269988","archaeological_site","Anna Hotel",11.5649128,48.1394587
"node/2336872490","archaeological_site","undefined",-4.667041,51.17438
"node/2336998416","archaeological_site","Heinkel Bomber Remains",-4.6680004,51.1801952
"node/2337080186","archaeological_site","Allée Couverte",2.0289784,49.0308575
"node/2337080188","archaeological_site","La Grande Pierre",2.0348768,49.0214335
"node/2337330801","archaeological_site","Settlements",-3.8678586,50.477381
"node/2337330802","archaeological_site","Settlements",-3.8669145,50.4785758
"node/2337330803","archaeological_site","Settlements",-3.8796818,50.4801188
"node/2337330804","archaeological_site","Settlements",-3.8730085,50.4831841
"node/2337330805","archaeological_site","Settlements",-3.8888764,50.4819826
"node/2337330806","archaeological_site","Settlements",-3.8911187,50.4818529
"node/2337330807","archaeological_site","Settlements",-3.8658202,50.4764251
"node/2337416249","archaeological_site","Pillow Mounds (Warrens)",-3.8841021,50.4870786
"node/2337458927","archaeological_site","undefined",-4.1692514,51.9904486
"node/2337851369","archaeological_site","Antiguo Hospital "El Hospitalejo"",-4.6882167,42.3421839
"node/2337852072","archaeological_site","Antiguo hospital de San Torcuato",-4.7075554,42.3400943
"node/2339781545","archaeological_site","Hut Circles",-3.8813946,50.6416548
"node/2340175884","archaeological_site","La Redoute",5.3096613,49.7018279
"node/2340699595","archaeological_site","Falkenburg",10.5034861,50.778375
"node/2341663659","archaeological_site","Menhir",-1.5332522,48.7726545
"node/2343082563","archaeological_site","Villa romana de Santa Rosa",-4.7815853,37.8954035
"node/2343717154","archaeological_site","Brandgräber Hillscheid",6.8348704,50.1247463
"node/2343717155","archaeological_site","Fundstreuung",6.8721837,50.1184318
"node/2343717156","archaeological_site","Grabhügel Tümbchen",6.8452528,50.1139587
"node/2343717157","archaeological_site","Fundstreuung",6.8579036,50.1204123
"node/2343717158","archaeological_site","Ausgedehnte keltische Grabhügelnekropole",6.8553275,50.1249746
"node/2343717159","archaeological_site","Fundstreuung",6.8590049,50.1107886
"node/2343717160","archaeological_site","Grabhügelgruppe",6.8360795,50.107115
"node/2343747730","archaeological_site","Thureau de Chatelet",2.6452922,46.6065465
"node/2343780359","archaeological_site","ehem. röm. Gutshof",9.3337458,48.8744489
"node/2343794967","archaeological_site","runes de cases autoconstruïdes dels anys 50",2.16139,41.4192405
"node/2344400256","archaeological_site","Sass Malò",8.5310823,45.7070634
"node/2346698690","archaeological_site","Römerstraße",9.2085336,48.8155149
"node/2347030797","archaeological_site","Manhir",7.6869345,47.1591434
"node/2347521366","archaeological_site","Lomer Village",-1.1562525,51.0071431
"node/2348044205","archaeological_site","Moat",0.5280057,52.3621316
"node/2348232995","archaeological_site","Pagolleta",-1.7641235,43.2219198
"node/2348233005","archaeological_site","Pagolleta",-1.7644769,43.2221135
"node/2349335665","archaeological_site","Dolmen",-3.8796466,47.8699239
"node/2350039373","archaeological_site","Roça do Casal do Meio",-9.0369467,38.462866
"node/2350039380","archaeological_site","Pedreira do Avelino",-9.1230993,38.4543093
"node/2350880774","archaeological_site","undefined",9.592032,50.9393094
"node/2350881317","archaeological_site","undefined",9.5788999,50.9528829
"node/2350883738","archaeological_site","undefined",9.3201633,50.9421218
"node/2350883739","archaeological_site","undefined",9.321837,50.9430141
"node/2351140344","archaeological_site","Mámoa de Pinzás",-8.7939827,42.0597239
"node/2351990858","archaeological_site","Site de Kergueguen",-3.5539272,47.824256
"node/2352626258","archaeological_site","Maiden Bower",-0.5543291,51.8919559
"node/2352670080","archaeological_site","undefined",9.2327591,51.0247263
"node/2352670081","archaeological_site","undefined",9.2335316,51.0249153
"node/2352678743","archaeological_site","undefined",9.0983203,51.0236203
"node/2352678754","archaeological_site","undefined",9.0965179,51.0231749
"node/2352683394","archaeological_site","undefined",9.0871194,51.0163989
"node/2352690870","archaeological_site","undefined",9.0395032,51.0484072
"node/2352730101","archaeological_site","Forn ibèric",2.1143707,41.4560667
"node/2353144955","archaeological_site","undefined",9.0232841,51.0245111
"node/2353144956","archaeological_site","undefined",9.0212241,51.0222977
"node/2353146758","archaeological_site","undefined",9.013156,51.0138206
"node/2353304245","archaeological_site","undefined",8.8389624,51.0637152
"node/2353304249","archaeological_site","undefined",8.8414086,51.0634725
"node/2353304253","archaeological_site","undefined",8.8403357,51.0631893
"node/2353304257","archaeological_site","undefined",8.8420523,51.0627308
"node/2353304282","archaeological_site","undefined",8.840561,51.063958
"node/2353304285","archaeological_site","undefined",8.8398212,51.0638025
"node/2353313970","archaeological_site","undefined",9.8371978,51.0646649
"node/2353313973","archaeological_site","undefined",9.8375143,51.0644761
"node/2353335755","archaeological_site","undefined",9.0803687,51.0992814
"node/2353335756","archaeological_site","undefined",9.0829866,51.0982573
"node/2353335757","archaeological_site","undefined",9.0820639,51.0996587
"node/2353335758","archaeological_site","undefined",9.0820424,51.099241
"node/2353339765","archaeological_site","Cueva de San Román",-6.0729909,43.4549654
"node/2353348442","archaeological_site","undefined",8.8777701,51.0762033
"node/2353348446","archaeological_site","undefined",8.8772015,51.0742485
"node/2353348448","archaeological_site","undefined",8.8770405,51.0754888
"node/2353348451","archaeological_site","undefined",8.8779418,51.0756978
"node/2353352214","archaeological_site","undefined",8.8498644,51.0687609
"node/2353352216","archaeological_site","undefined",8.8530385,51.0673781
"node/2353352218","archaeological_site","undefined",8.8518278,51.0681002
"node/2353352220","archaeological_site","undefined",8.8517205,51.0691047
"node/2353352837","archaeological_site","undefined",8.8520531,51.0770257
"node/2353366446","archaeological_site","undefined",8.8506583,51.0692733
"node/2353366448","archaeological_site","undefined",8.843234,51.0680935
"node/2353366452","archaeological_site","undefined",8.8459376,51.0679721
"node/2353366455","archaeological_site","undefined",8.8429121,51.0687879
"node/2353366457","archaeological_site","undefined",8.8489632,51.0674799
"node/2353366459","archaeological_site","undefined",8.8405303,51.0688283
"node/2353366461","archaeological_site","undefined",8.8472782,51.0680931
"node/2353366463","archaeological_site","undefined",8.8455514,51.0675541
"node/2353366466","archaeological_site","undefined",8.8423113,51.0687676
"node/2353366468","archaeological_site","undefined",8.8435558,51.0686126
"node/2353366470","archaeological_site","undefined",8.8425688,51.0681811
"node/2353366472","archaeological_site","undefined",8.8440601,51.0686396
"node/2353366474","archaeological_site","undefined",8.8420002,51.0680597
"node/2353366476","archaeological_site","undefined",8.8473753,51.0675069
"node/2353369632","archaeological_site","undefined",8.8488452,51.0683362
"node/2353369636","archaeological_site","undefined",8.8510875,51.0682013
"node/2353397308","archaeological_site","Ringwall",9.3779418,51.1941156
"node/2353405772","archaeological_site","undefined",8.9230996,51.1697677
"node/2353405773","archaeological_site","undefined",8.9249235,51.171436
"node/2353406402","archaeological_site","undefined",8.9315969,51.1949472
"node/2353408161","archaeological_site","undefined",8.9018136,51.198403
"node/2353591215","archaeological_site","Wernstorfer Kirche",8.5838425,51.1870751
"node/2353598630","archaeological_site","undefined",9.9774647,51.2507603
"node/2353598631","archaeological_site","undefined",9.9758983,51.2507065
"node/2353602221","archaeological_site","Schnepfenburg",9.9747379,51.2306133
"node/2353602415","archaeological_site","Hohe Schanze",9.9684054,51.2285301
"node/2353616066","archaeological_site","undefined",9.3682563,51.2490135
"node/2353616154","archaeological_site","Ringwall",9.3599742,51.2475654
"node/2353619996","archaeological_site","undefined",9.168831,51.2670593
"node/2353654550","archaeological_site","undefined",9.8584369,51.2907503
"node/2353657451","archaeological_site","Wallanlage Mönchehof",9.9315512,51.2728638
"node/2353657470","archaeological_site","Monumentos Megalíticos e Arte Rupestre do Planalto de Castro Laboreiro",-8.0981856,42.0690274
"node/2354591984","archaeological_site","Castro de São Caetano",-8.4523024,42.0269498
"node/2354653802","archaeological_site","Necrópole Megalítica da Serra Amarela",-8.1961055,41.8258549
"node/2354679491","archaeological_site","La Pierre Tremblante",-1.8219561,47.1808068
"node/2355389256","archaeological_site","Kühburg",8.8183405,49.3573039
"node/2355641194","archaeological_site","Isenburg",9.4454632,52.3646104
"node/2355730445","archaeological_site","Tholos de Barros",-9.2625971,39.0675321
"node/2355768818","archaeological_site","Maen Castle",-5.7080356,50.0727155
"node/2355886314","archaeological_site","Teign Valley Barytes Mine",-3.656914,50.6659692
"node/2357162606","archaeological_site","Steinkistengrab",8.1135952,51.5327493
"node/2357471137","archaeological_site","Viesebecker Warte",9.1501036,51.343434
"node/2358530743","archaeological_site","undefined",6.8874677,50.8883683
"node/2360237499","archaeological_site","undefined",4.5388809,50.43025
"node/2360329107","archaeological_site","Castro de Trás de Cidades",-8.6076021,41.6948051
"node/2360329120","archaeological_site","Castro do Alto das Valadas",-8.6124576,41.6942758
"node/2360329129","archaeological_site","Castro do Cresto",-8.6117191,41.715967
"node/2360329331","archaeological_site","Ruínas existentes na Bouça do Monte do Crasto",-8.6436559,41.7921516
"node/2361910934","archaeological_site","Necrópole Megalítica da Serra Amarela",-8.2569679,41.8324673
"node/2362817283","archaeological_site","Marron ",-6.3240054,41.6159078
"node/2362818512","archaeological_site","Molinos de Matáncia",-6.3250568,41.6288765
"node/2363318086","archaeological_site","Els Rocs d'en Magí",2.4927628,41.5916084
"node/2364173075","archaeological_site","Menhir dit Les Pierres Jumelles",2.6768379,50.3476632
"node/2364710978","archaeological_site","Anfiteatro romano",-4.7888426,37.8841265
"node/2364936597","archaeological_site","Roman Fort",-3.2992036,51.0364763
"node/2365636563","archaeological_site","Redoute de la Baïonnette",-1.7034012,43.3091642
"node/2365817035","archaeological_site","Pillow Mounds",-4.0037474,50.486853
"node/2365834065","archaeological_site","Giants' Basin - Cairn",-3.9837215,50.4874514
"node/2365851931","archaeological_site","Tin Workings",-3.9866349,50.491638
"node/2367101547","archaeological_site","undefined",3.7363156,51.0537622
"node/2367575691","archaeological_site","Casa Romana",9.2734274,39.212856
"node/2368771344","archaeological_site","Keltenschanze",12.072441,48.4617046
"node/2368771346","archaeological_site","Keltenschanze",12.0845968,48.4628216
"node/2371072560","archaeological_site","Wall",6.1404933,51.0473006
"node/2371162456","archaeological_site","Riparo Dalmeri",11.6016642,45.9951297
"node/2371274145","archaeological_site","Sépultures énéolithiques de Cante-Perdrix",4.173891,43.784308
"node/2377054836","archaeological_site","undefined",-3.4537783,42.0975755
"node/2377135147","archaeological_site","Dolmen",-3.0670714,47.5955991
"node/2377360745","archaeological_site","Portique de l'ancienne église",-2.9092578,48.4032789
"node/2377453518","archaeological_site","Ménhir du Bourg",-3.0815307,47.5845529
"node/2377453753","archaeological_site","undefined",6.4861868,52.2715787
"node/2377494723","archaeological_site","Cholesbury Camp",-0.6537912,51.7558419
"node/2377500983","archaeological_site","Dolmen de Croez Moquen",-3.0804982,47.5883864
